IDNum,IDType,FirstName,LastName,ResultDate,BirthDate,LabCode,StickerNumber,AntiDotes,KitNumber
870383191,2,Roshelle,Sheber,07/09/2021,25.08.1988,10HV5,516a6054-ca26-4bd4-bfe1-bef1953485be,3039,16
240910292,2,Rosa,Whittlesee,19/11/2019,27.09.2004,48AH7,4a99f16c-5e35-4d13-a653-35105014e16d,2552,16
161098770,2,Frasquito,Besemer,14/08/2021,15.06.1964,12ZS0,0cc4fe77-2376-42a6-a8d6-38ac38581d20,1501,15
785163091,1,Ange,Matasov,22/01/2020,04.11.2003,57OP1,3bfafa2f-bbf7-499f-ab74-2210a8605891,1645,16
562872396,2,Kean,Brunelli,14/04/2021,20.03.1969,28XJ9,7f313a1b-b144-49dc-a8cb-2f56433930ce,3022,16
521801435,2,Gratiana,Myrkus,16/12/2019,11.12.1967,53BJ4,9f12c9dc-d8b1-43bc-b572-28ba1f3ff944,1755,15
266802062,2,Sunny,Worsfield,27/08/2021,12.04.1951,17JT4,02ba1bd4-1923-4ac2-9603-8fc64f2204ef,1130,15
894429043,0,Hedwiga,Gidman,17/12/2021,10.06.1951,72PC7,daec5653-95cd-4b39-8aea-5d69c2fae206,1767,17
100900072,2,Berkie,Darridon,30/10/2019,31.07.1975,68TU2,6d692835-645c-4152-99fe-565cb870a018,327,16
311727840,0,Parry,Giacobo,02/05/2021,09.07.1985,34EN2,b5a143f4-085e-494e-8447-2c7751566fd3,1994,17
185767903,0,Crystie,Barthram,23/07/2020,24.12.1982,73OG2,e1a8e1d0-96ea-40ee-9403-b60185325e4c,720,16
883929498,2,Vasili,Yegorkov,02/09/2020,19.01.2009,60VD6,cf245d9e-d99c-4d4b-b01c-2fdd3a07f3d7,3690,16
866166768,2,Tom,Dofty,13/12/2019,03.04.2005,42VP1,311b2122-af41-4c2f-bfc3-f2d6cfb434bc,3860,15
145258162,2,Deane,Sheekey,22/03/2021,19.05.1982,94AF7,6f96b431-3d6c-4fb8-b55b-0c9cbb4666b4,3688,15
311368640,1,Darice,Dunford,07/10/2020,04.09.1953,95QE1,81327a91-e76a-435d-b97d-534280a24810,3212,16
451918294,2,Chauncey,Wanklyn,19/10/2021,24.09.1968,75MG1,ce6771d4-0993-4b9b-8b13-cac92b1148df,3736,17
767290042,0,Maisey,Brunsdon,08/05/2020,08.03.1959,38IV1,6c4f034b-2c27-407e-b211-fd9066c9d930,110,17
133287687,1,Jackie,Mallett,24/01/2021,02.10.2019,41EB8,fcc38b52-7811-4aa6-890e-ad703de94937,190,15
568109097,0,Hamlin,Fernanando,30/04/2020,26.05.1992,44MD6,1513043c-ca59-4bed-9ee6-9ba306a2b133,876,16
563890530,1,Duane,Caverhill,26/02/2021,17.04.1988,41GZ5,f6f213a3-69a8-46ea-be8b-d9bfa2562ed2,2022,15
585391712,2,Mortie,Kennford,30/01/2021,27.07.1966,46YB8,4145a789-5568-42f2-a2c8-b4697cf0f82b,1507,17
693804994,1,Abelard,Benez,24/11/2019,27.06.2012,59NT9,b8bfc77d-08bc-4c22-877e-420bc10aa0cd,3004,16
847469834,0,Talia,Twidale,27/12/2020,26.10.2013,42UU8,a0b33d8b-e607-4a9b-b63c-4e79f750e4ea,3844,15
544486287,0,Kip,Blamires,23/03/2021,18.09.2019,05BP7,f924411c-7871-48b7-9590-40024ad5ab78,804,17
549904239,1,Ignacio,Craddock,04/01/2020,25.02.2003,71NK4,52f2f02e-c469-48c2-aa32-63c109c1ad53,173,16
800277614,0,Aline,Gallaher,30/12/2021,30.01.1970,51VL2,b3e79ff8-f717-4492-9603-0bb36a9be397,2412,17
176776203,2,Claudio,Levington,03/06/2020,11.09.1972,78YW2,b283d169-6f42-48fc-afd5-4f6a2c8b52d7,1165,16
554527179,1,Doy,Albutt,04/11/2019,16.03.1963,43ID0,430bdccc-ab14-45f5-9ddc-be40c7e302f4,2784,16
573928050,0,Fiann,Cavolini,15/12/2020,02.09.1996,26OP0,09682780-f9aa-45c8-9313-88887d2d8c02,3236,17
477100601,2,Si,Ashwell,16/01/2020,11.02.2021,63WB0,bf982f4d-2725-4e5c-9559-67a23a259b5e,885,17
825103669,1,Emmalee,Smaile,22/10/2021,05.08.1950,11PD0,0aafef13-0f67-4e5c-a7ba-3859dfc6b770,1047,17
462015360,1,Marlo,Dodwell,23/10/2019,02.11.2012,47QQ7,df5a7d38-74fd-405d-ba0c-73ea601e6dfb,3349,15
839392735,2,Dreddy,Frowde,03/09/2021,04.04.2007,77SQ5,114313e7-f3e8-4a1f-89ce-fb1f8bbe7a9b,1191,17
714700670,0,Alys,Stopford,03/03/2021,20.07.2016,51PQ8,76daf6da-815d-423e-bceb-8831aa42b5d2,1801,17
524620185,0,Erich,Kirkness,12/07/2020,17.01.2009,57KY5,7e7ab4ea-b086-4f25-8164-5843846fde0d,79,16
296771115,1,Sutherlan,Goodday,29/04/2020,01.07.1991,53SX4,6077e1fa-2731-4643-87c0-b75dd805f407,3382,17
382055231,0,Giuditta,Rouby,14/02/2021,30.09.2013,75AQ1,8b982d6b-b5a5-4a96-9083-63b0858cf6d8,3444,16
788194656,0,Brook,Rudge,03/01/2021,03.02.1951,42KD7,1183aef3-c653-42da-ab12-95b01cedb3d5,2853,16
472202404,1,Kari,Cozins,06/03/2020,23.06.1984,73YC1,0be1018f-7c5f-4dd7-9b70-a2c4a519d58f,3031,16
856677247,2,Gwennie,Ellins,29/12/2019,24.04.1981,87LE4,3c7955e0-fdd4-43b7-8c2f-e82430700a0d,3870,15
650117076,0,Sherman,Coope,21/12/2019,09.11.1995,27ND3,28f9f8f8-1355-423b-bb15-a911a302dfef,3856,16
329072194,0,Barbabas,Echlin,25/12/2020,30.04.2020,85BM7,df420f2e-43f4-481b-b0f9-43e99cb81eab,1013,16
285450183,1,Kass,Van Schafflaer,28/10/2019,07.04.1971,82JL1,9439e557-c707-4ca1-baf3-db60285a56d5,3,17
748132631,2,Orbadiah,Roche,31/05/2020,26.05.2005,87XI7,6b38591a-9abc-42a2-8756-098c11724a63,18,15
213442396,2,Kahaleel,Willshire,25/02/2020,07.08.1961,84QG5,801dabba-1c13-46b9-9ca1-5f6aa8179d7e,1358,15
149051097,1,Lark,Worsnip,09/12/2019,15.12.2012,66YB5,2da48a9c-a6b2-4e4e-a966-248e6bdb39dc,1259,15
665046160,2,Torey,Leidl,19/05/2020,21.12.1976,58ZP5,dee9120a-56e1-4d09-810e-b47a3e056cc9,3946,16
876256262,1,Gray,Zecchii,03/04/2020,23.08.1966,27DD6,b4ba4bd2-26e9-47b6-8902-696afeb95a5a,10,17
478365745,2,Althea,O'Dyvoy,23/07/2021,20.02.2002,33QD8,d1596fe2-397c-4ed7-a1ba-36248502f335,1690,15
430939623,1,Dorene,Malling,15/08/2021,05.04.1966,75RI5,948e5413-b85d-4f55-8be5-0d7ea7ebc62f,1436,15
249806724,0,Ryann,Penner,22/02/2021,21.06.2005,43VQ1,a3311edd-8185-4705-9260-70264700e70e,2788,16
243629506,2,Nate,Agglione,19/01/2021,26.08.1960,77FN0,4423992e-f0e3-4d9a-9541-a2b9e6f3126a,608,16
758149715,2,Hakeem,Willox,30/05/2020,07.09.1959,84RI3,6359380a-8314-4a03-a638-3563230f0ff0,2222,16
849227102,0,Gabrila,Sollett,29/04/2020,02.07.2012,21DN6,144afb11-50ab-49c0-8770-62032ed422b7,2808,17
845980465,2,Arlen,Benasik,11/09/2021,14.08.1987,28KH6,08fbfe93-cbce-42a0-928a-2a0ca1ca90c4,1478,17
336879228,1,Vitoria,Volk,07/12/2019,29.11.1955,68HN2,6ed423f6-acfa-4e07-9229-a3d6c9bbf7ca,1291,15
397758099,0,Obadias,Livock,12/04/2020,17.02.1990,30WH4,a7f0d22b-842b-431a-808d-a53b640cf45b,3513,16
697117686,2,Shandra,Sedgmond,14/01/2020,13.02.1998,71PQ8,ab4110ca-ec0d-4448-ac95-b78737b9369c,2934,15
180268318,2,Brigitte,Prys,09/07/2021,03.10.1990,10XI7,b0962843-d0c4-48e6-880c-5143f501d616,403,15
710403554,0,Reynold,Mustchin,24/09/2021,20.10.1971,15LB4,9d56bc30-2902-4bb5-bc39-089d60c4274b,1627,16
169425230,0,Mikael,Please,01/08/2020,21.07.1964,83CE3,5214efd5-9dbd-4bdd-9834-3e043d608c3f,2074,17
663549337,0,Brandea,Grewar,25/01/2021,18.01.1994,26MY7,ff4b17b2-a58a-4159-99fc-8fd5bb86b4dd,3740,16
774441560,0,Kippie,Spark,24/07/2020,13.02.2009,74NX7,3ef14e7a-31fa-44bd-92ed-b3bea02078d5,1682,17
727881130,1,Blinni,Hatton,02/07/2021,25.10.2021,57TK6,13bc7f65-4154-48ba-baad-2817a80b5895,2921,16
396992384,1,Terence,Ashby,04/07/2020,15.12.2004,68YG3,66f9f331-9a4d-4a49-afec-db7314654b2f,1064,16
269396903,0,Werner,Allday,28/11/2019,01.05.1959,31IX1,fa2e4553-0fd4-4d0b-83b9-63a39ea95007,152,17
417743604,0,Tonia,Healing,14/10/2020,25.01.1951,83PY2,6d8002b8-200a-4214-88c3-b5448c72e217,1538,17
803073081,0,Haily,Jurgen,14/11/2020,11.03.2016,14EL1,f12b1735-2745-4ee5-b461-7a583d3d3d40,1021,16
889850285,2,Rona,Probart,22/04/2021,13.07.1961,37FX8,0ed3129d-adcf-4d25-b3df-c159636594c9,2331,17
199579761,0,Glad,Moyers,04/11/2019,06.07.1978,85NF3,90d5d3e8-527b-4c93-8285-8e7978429294,3106,16
580740253,2,Newton,Firpi,05/06/2021,06.01.2018,81UG2,c5a37ff5-22bd-46bd-a79e-9e92d566c12e,1979,17
586334063,2,Shay,Sprague,05/02/2020,05.05.1984,63LN3,e64058f0-33f7-4c57-a1d1-db39440b442d,1384,17
843494406,2,Celesta,Paskerful,01/09/2021,09.05.1955,53MM1,4470b748-b2a0-4b45-8fc6-06744ed53df9,3582,15
528763581,2,Rickie,Jacquemet,29/05/2020,18.04.2001,06YU3,571e8dba-5ebe-4cb8-8206-a7a6e87b152a,1944,17
592947446,0,Gerrilee,Sneath,19/07/2020,08.12.1951,72VU8,3a0605fe-3674-486c-8f11-bb009e85ad24,789,16
567750414,2,Cindelyn,Reiglar,14/08/2021,21.12.2019,48FZ8,a294af02-3c88-43ef-b8aa-7473d406f75c,2846,17
825015854,2,Andrea,Bolesworth,11/07/2021,19.10.2019,78DQ6,0b2fe1c3-6ddc-45b0-bd02-f3690e2f12b2,439,17
295266489,2,Liane,Kelway,25/03/2020,01.12.1958,22GK9,d400ce95-d624-4101-8c4d-2ae16b54d3ad,3759,15
450033822,2,Pen,Concannon,15/10/2020,15.05.1984,17RP3,e9183b66-521d-4b7b-b0d2-bcae8f6e8124,1512,16
220024713,1,Joscelin,Housbey,27/12/2019,24.11.1951,11MP8,2b093ffc-5f51-4d5c-8190-08032fd063ff,3691,15
167444068,1,Murdoch,Campes,23/04/2020,24.07.1979,67KB5,583d1f72-fcee-4929-b63f-24ad634649eb,283,16
756665003,2,Lydie,Teaz,09/06/2021,08.04.2010,85CS2,1c1654c7-455c-4d9b-aaec-7b615669913c,3597,17
278627099,2,Maxie,Zealey,10/04/2020,01.12.1963,73MN1,83e9da48-b63a-419e-af50-ee2321fa765e,1926,15
447076672,0,Galina,Truse,10/06/2021,26.01.1991,72CN0,e6ca71c5-1039-4ddf-8add-c6abe26d70f3,3407,15
101849491,0,Page,Baldelli,04/09/2021,11.01.1967,26WI7,c720c087-5e27-47fb-aab9-bd43768a7071,348,15
209689679,2,Lou,Bernaert,11/11/2019,15.05.1951,85EQ9,cfd7ac52-ec4c-4221-8055-bcd9ea851b79,3372,15
373182728,1,Sella,Soar,27/01/2020,09.09.1953,65RW5,2588614e-b010-42c4-bbd2-3bef8a4cdc8d,3996,16
120014648,2,Terrie,Clymo,20/08/2020,04.04.1993,27EW2,a456974a-b424-4e01-819e-52e756ae9f8f,405,15
738127116,0,Janet,Bubbear,12/01/2020,19.05.2015,28YQ6,028f1f4e-42a6-4789-89ea-e30b45f08fc6,990,15
348636400,2,Liza,Cluitt,21/10/2021,27.10.2013,88CP8,ceff3680-f1d6-45fc-a0b2-ff23687f4949,3507,17
505010972,0,Carlin,Hollingsbee,23/11/2021,03.12.1978,84CF9,972c03da-1970-4ca6-9b98-869178e0a7d7,2462,15
605316345,2,Joane,Trenaman,25/06/2021,04.04.1969,32IJ6,cbdb3406-ee65-4e6c-8f21-6e947910f86a,3307,16
789778168,0,Silvester,Szwarc,14/12/2020,15.08.1977,21YS6,b85641d9-915d-4ff5-be44-ff17ef34645a,102,16
590850940,0,Caye,O'Hickee,15/03/2020,14.04.1979,60UW3,fac1eb91-60d3-4ccf-b28d-1ac873282ba5,3101,17
351941478,1,Corie,Matous,26/04/2021,22.12.2013,14NR6,265ff071-06dc-49e3-9b04-fe9175cef65a,2611,15
298140104,2,Sylvia,Strutz,12/05/2021,16.09.2020,15HS8,9379528d-b7cf-4064-8232-2fd9320162cb,3829,15
706348897,0,Barbie,Cavnor,10/03/2021,20.06.1952,78RQ4,fe1cdd72-c0fe-455c-a0a4-57f03d9525cb,3240,16
365665844,0,Britt,Proudley,04/06/2021,16.03.1962,57JF1,9bdbeff6-f14d-4f46-9b77-1b83aef0234b,2474,15
385984946,1,Chucho,Drinkel,12/02/2020,21.08.2021,38DN2,970d493e-ac63-46bb-9123-e8602eb54f9b,3442,17
793858818,2,Bea,Lockitt,27/04/2021,27.12.2000,06BD3,a07cc1d4-ea02-4fa9-8b4c-12727e7fad34,498,17
277896670,1,Ware,Yuryaev,18/11/2019,14.07.2004,55SN5,a7e547e3-0239-4918-91fd-5d93286a1d84,2547,15
148750512,2,Nefen,Shattock,06/06/2020,09.10.1954,43SX9,2297e42e-2152-468d-9069-6d089f2860c7,3444,17
483535711,2,Dew,Sighart,08/07/2021,25.07.1972,03RS7,e7229fd8-3dcf-46ab-824c-69e166c16cb9,1744,17
254162785,1,Humfrid,Silbersak,17/10/2021,20.09.2002,87EY5,3b808ef4-3fbf-41bc-bbf6-e706ee139f92,3563,15
210574252,1,Beau,Emlin,20/10/2020,12.04.2010,73SG4,3e0c6877-5f8d-4ad0-9f1b-8fd00bbdbe6a,855,17
640131582,1,Cathryn,Hedderly,17/05/2021,09.10.2004,71XN9,74228a2a-03b8-408d-bb7f-88829632754c,3868,16
619757481,0,Caitrin,Marchand,03/05/2020,12.08.1987,14DX4,eb18991c-3738-4b45-b119-75192bc18632,413,17
792705572,1,Augusto,Dumbrill,16/12/2019,23.01.1979,98KC2,4ab30505-5513-4cc8-8c8a-1a3915e922bc,1825,17
129301018,0,Ardys,De Few,17/07/2020,24.06.1954,18OJ9,c615faba-e15e-4475-b6cf-cbceb8090657,1251,17
126269415,0,Thayne,Kupis,29/11/2021,13.08.1950,42WV8,ec74fbcf-9439-467e-bd59-991b5d1621a9,3757,16
137975286,1,Drusie,Fearnyough,14/03/2020,02.10.1985,15RI4,d2f66604-0e4f-4d2d-8e4c-c819a4839161,1142,16
128262856,1,Alexine,Hiley,24/09/2021,21.01.1992,23BM1,3579d40d-230c-4f9f-98db-d69f576da19c,547,16
366268198,1,Wang,Vezey,11/11/2019,29.10.1991,35PE5,f438620e-5fca-4a9b-9bc9-fbadea0cad74,785,17
872851560,0,Karoly,Squier,02/07/2020,30.03.1987,27QG6,74f93b05-1fbb-4c2f-bce2-fd403993eb91,3108,15
880361387,1,Leelah,Comrie,26/08/2020,12.02.2006,37CF3,ff71b2f2-e30a-4a33-bf9a-28abb9036a48,211,17
220456567,2,Dana,Fear,22/04/2021,25.05.2021,01VV1,f12c2064-4aca-4321-90c2-a6a9af01f846,3235,17
618169145,2,Meara,Varndell,29/11/2021,17.08.2021,30BS9,49cbdc5c-ed62-46e0-b293-a2c51c3ea752,3563,16
162697443,0,Rosetta,Drew-Clifton,20/08/2021,01.05.1985,42YB3,50ab59d3-2636-4a76-9933-f7e7130cb500,2157,15
466411187,0,Ado,Riding,23/08/2020,01.05.1971,92WS6,8fd0bca9-917b-4463-94f4-636fb58b16e2,2661,15
827801377,1,Papagena,Aguirrezabal,11/09/2021,10.11.1972,15OK4,5c8d4631-dcc9-4abd-be74-f637bee76879,2591,17
773765549,2,Masha,Lowensohn,03/11/2020,16.07.1998,38SB1,5c7fb2e9-17b4-4955-97eb-fbbb1a81197f,1096,15
751123305,1,Lola,Mitskevich,02/08/2020,20.12.1972,38MY1,d7a69bfd-c10b-450b-b3cb-88708dd7d38e,955,17
398080367,0,Adelice,Klaassens,26/10/2020,17.10.2018,69IF5,8da37217-82c7-490a-a04d-fa643d005f20,1848,17
611661208,2,Les,O'Noulane,15/12/2020,07.11.1986,37ON0,d22c448f-6582-4338-ab9e-80db73b8049e,3046,16
687230354,0,Valene,Stetlye,20/05/2021,18.05.1989,35RC7,ec23586b-5345-412b-bb49-ffae433bd814,435,17
789961950,0,Zacharie,Downage,28/11/2019,12.03.1993,82UP2,ffeffc1a-e81f-4e0e-8d70-fd91f216ffb4,3411,17
817177597,1,Maura,Biddlestone,22/10/2021,13.11.1954,42IK3,93e7388e-74c7-4985-aa40-8d41b4128c0e,2286,15
299374501,2,Dallon,Monelli,18/04/2020,07.07.2002,06JE5,d71f331d-fcb2-47d8-a979-8a1cb9e4206d,1088,15
184344093,0,Goran,Shimon,27/05/2020,23.01.1993,92XU6,2a89c0dc-5460-448e-b1e9-1f9687f4f328,3132,16
460954326,2,Jacenta,Coutthart,25/12/2021,20.12.2009,73WS2,8e1affa6-0639-4ee1-a8fd-af5d14b00529,3591,15
411267688,1,Karla,Savege,21/01/2021,23.11.2000,87RG5,9acf8b64-f8da-4fa2-a3c3-935f12fb9e44,2853,15
234563752,0,Bev,Ions,20/09/2021,29.10.1974,76CQ6,c2270321-e36b-4cdd-9744-2f505e5fc75c,2264,17
776789210,1,Netti,Goalley,20/12/2020,13.03.1955,67RU5,ecedde98-fbf3-4e64-a6af-e1976be4f7fc,1602,17
615182504,1,Inez,Ohanessian,14/12/2021,11.05.1972,48HE6,46d5720a-dfe2-4149-aacb-95733b4b1e64,1055,17
586326864,0,Camila,Robeiro,18/12/2021,27.03.1995,85ZE3,b4dce4f6-b8cd-4996-bb86-f57ec793824e,2901,15
391732134,1,Ham,Reedy,01/11/2019,13.12.2014,40XO8,236ce164-80b9-4106-900b-39de2d596e55,2527,15
768488605,2,Edward,Doust,29/04/2021,28.06.1970,96PJ4,8db64b40-4ee1-47ab-b681-d58912ddcde5,3726,16
865541049,2,Pauly,Basey,10/03/2021,12.08.1978,02GP9,4408c6ad-7bc2-4763-b8ba-1a455128ecb1,2099,15
196048407,1,Mahala,Ortell,10/03/2020,20.09.1974,48SS4,5de436b8-dbf8-4f6a-994f-2a6f866528ef,1708,15
249155219,1,Lula,Jaulmes,05/06/2021,05.04.1954,75YX2,5d1e3b8a-855d-48ef-8a1c-ed6912e33c4f,1500,16
677686816,0,Mellicent,Bardsley,27/10/2020,24.09.1959,96WC4,04f0668d-bea2-4e22-b15e-11c49db4e201,3733,17
668554951,0,Pamelina,Antony,28/05/2021,29.03.2018,47GU2,daa0315e-e206-41a1-98ea-c4286a76458c,529,15
707679721,2,Elissa,Danett,27/11/2020,31.01.1981,54EQ9,0df1da29-349d-43f6-8328-a78efa8c4c21,1244,16
145041865,1,Idaline,Cyples,10/11/2021,15.04.2011,14LF7,87c2863f-a2aa-40ac-9432-3a1dde4448bc,3996,17
252553045,2,Nonna,McGurn,24/12/2020,10.07.1994,56KT4,15b14745-e994-4fd5-beab-c3c6ac71e60c,504,16
841596735,2,Annora,Findley,12/05/2021,26.04.1991,42HX3,66d4d026-5760-4375-a102-18a9b05a5804,1702,15
869652678,1,Oliy,Way,05/08/2020,16.12.2005,02XL1,c86103aa-a8ee-4b54-ab54-b40a283fc2f5,3302,17
605015631,0,Muffin,Hiscoe,31/08/2021,03.06.1959,06VN8,47926cd9-66c3-4729-9ffe-532a2af02361,887,15
389638266,1,Harriot,Haydon,20/04/2021,18.01.1975,12IJ4,974de8d0-e1ac-48ca-ae3d-4b7622630a5f,2937,17
729993046,1,Hall,Robecon,05/12/2020,18.06.1990,13HD7,bc46d8d7-c361-40b7-98da-0ddc7ec03990,226,16
636469476,0,Rosanna,Worlidge,14/01/2020,08.03.2011,83DI2,23834958-f6e9-4d86-b9ad-bcd3a99f59ad,628,15
672981687,1,Susana,Ruprich,09/06/2020,21.02.1979,23YR9,bb8b5856-0ee4-451b-83bf-eb1e3acb3c0c,481,15
119155271,0,Stearn,Julien,05/12/2021,04.01.1964,46KL6,3ecfeed6-ece4-4d61-803a-d7a989383810,2716,17
252161983,1,Bennie,Stocky,23/08/2020,23.07.1974,34WH3,458a1195-c14d-46f5-8767-2bf6356531f8,704,16
661436889,1,Joeann,Saylor,04/03/2020,06.12.1975,86TW8,0deac965-d618-45e8-9790-8b411a149416,3424,17
738144908,2,Darnall,Clemot,31/10/2020,08.11.2001,57SB5,d48ed73e-88d5-4acb-a723-cb9c76d1014b,1148,15
894679341,0,Giovanna,Pottberry,06/06/2020,01.09.2011,52XD7,f204f975-8ac4-46eb-b546-288274ef3d30,1082,17
590641213,2,Jane,Billam,25/11/2020,07.05.1970,17PR2,38ae245f-31a0-423f-ab1e-a5a7949aa274,1978,16
560293169,2,Herbie,McMenamin,20/11/2019,13.08.1984,56SQ2,1c189fb1-390c-4513-ac1e-6f70fe92d449,3363,15
265531472,2,Harry,Muir,19/10/2021,29.07.1987,34YK4,2cd8881c-306d-433a-bd59-ea2e6f6d07e0,3672,15
710100414,2,North,Tures,03/03/2020,25.04.1996,21KI1,67518933-54de-454e-ab3c-44eb21ea6083,3407,15
673945404,0,Talia,Hinken,04/11/2020,02.03.1966,72XB7,54732c71-201a-43ab-89f4-2ffa430e400e,707,17
605150114,1,Bald,O'Fairy,08/07/2021,18.10.1968,51CP8,9151ddec-b42e-40dc-88f6-0d8df6d8b9a3,2854,17
496253886,1,Barry,Foster,11/09/2020,14.04.1958,88UY3,be76bb49-78a9-40de-94ce-ff3387c35d12,1090,16
121622948,0,Sarena,Spino,26/11/2020,15.05.1997,65GW8,1a6e6c77-ba6d-4462-9728-b983ce630363,1749,17
758504600,1,Carlota,Possa,06/12/2020,15.01.1998,32JF1,d6770815-d2cf-410f-8482-ae36f0bba4e0,3103,16
222683625,1,Enrichetta,Zanitti,07/01/2022,07.11.1980,52CQ6,1bd13f0d-978d-4abd-8c67-fbcde8b6817f,1129,17
380539239,1,Elga,Rawlin,24/09/2021,01.01.2017,38XI4,028fb132-e5e3-427d-b5d3-42478df9fa3f,3404,15
425194865,2,Kass,Pallin,02/08/2020,21.04.1995,17YP1,44757b80-0b52-4fb1-a879-043ddcbb0d9f,1720,17
391346154,0,Arlie,Guare,02/03/2020,20.11.1965,51YE8,601fa5c3-e2a4-4601-b3c3-42f472731864,983,17
231714519,2,Juanita,Elvey,02/09/2020,10.06.2018,43YN6,742f358d-1193-4972-aa08-3118839c4214,878,17
779318691,2,Claiborn,Kelshaw,29/07/2020,01.05.2002,28CW8,8ed6f5e4-a9be-4a1b-87bb-700bf238b610,3940,17
673424095,0,Ives,McTavish,08/06/2020,24.05.1981,36BB4,d457b9e5-bdbf-4f1f-94a9-668c393f4970,2162,17
